avg,max,min,date
401.52,828.99,123.99,2024-01-15
400.74,824.99,121.49,2024-01-16
391.84,821.99,121.49,2024-01-17
391.4,749.71,110.0,2024-01-18
391.55,820.99,121.22,2024-01-19
390.16,749.71,121.06,2024-01-20
387.65,749.71,119.99,2024-01-21
392.22,749.71,119.99,2024-01-22
391.89,749.71,119.99,2024-01-23
372.56,931.37,109.99,2024-01-24
356.88,749.71,94.99,2024-01-25
356.61,749.71,94.99,2024-01-26
356.29,749.71,94.99,2024-01-27
355.65,749.71,94.99,2024-01-28
356.65,824.99,94.99,2024-01-29
357.68,749.71,94.99,2024-01-30
354.51,749.71,94.99,2024-01-31
357.97,749.71,94.99,2024-02-01
357.03,749.71,94.99,2024-02-02
356.22,749.71,94.99,2024-02-03
357.48,825.99,94.99,2024-02-04
352.67,825.99,94.99,2024-02-05
352.19,749.71,94.99,2024-02-06
355.93,749.71,94.99,2024-02-07
360.71,931.37,94.99,2024-02-08
356.31,749.71,94.99,2024-02-09
354.81,826.99,94.99,2024-02-10
359.04,931.37,94.99,2024-02-11
358.92,931.37,94.99,2024-02-12
359.24,931.37,94.99,2024-02-13
358.74,931.37,94.99,2024-02-14
355.69,826.99,94.99,2024-02-15
360.35,931.37,94.99,2024-02-16
355.03,749.71,94.99,2024-02-17
354.55,749.71,94.99,2024-02-18
361.6,931.37,94.99,2024-02-19
356.97,826.99,96.99,2024-02-20
355.29,826.99,96.99,2024-02-21
359.35,931.37,96.99,2024-02-22
355.04,749.71,96.99,2024-02-23
353.4,749.73,96.99,2024-02-24
353.1,749.73,96.99,2024-02-25
358.85,931.37,96.99,2024-02-26
358.39,931.37,96.99,2024-02-27
354.24,823.99,96.99,2024-02-28
358.79,931.37,96.99,2024-02-29
361.94,931.37,96.99,2024-03-01
357.68,851.66,96.99,2024-03-02
356.86,851.66,96.99,2024-03-03
355.17,851.66,96.99,2024-03-04
353.46,851.66,96.99,2024-03-05
352.13,824.99,96.99,2024-03-06
351.53,827.99,96.99,2024-03-07
353.01,749.71,96.99,2024-03-08
353.23,749.71,96.99,2024-03-09
354.84,851.66,96.99,2024-03-10
355.4,851.66,96.99,2024-03-11
354.76,826.99,96.99,2024-03-12
355.53,851.66,96.99,2024-03-13
354.4,851.66,96.99,2024-03-14
368.2,931.37,96.99,2024-03-15
361.42,915.85,96.99,2024-03-16
364.31,915.85,96.99,2024-03-17
363.72,915.85,96.99,2024-03-18
362.23,844.44,96.99,2024-03-19
361.35,750.34,96.99,2024-03-20
360.91,749.99,96.99,2024-03-21
362.24,821.99,96.99,2024-03-22
364.81,851.66,96.99,2024-03-23
361.18,851.66,96.99,2024-03-24
361.35,759.99,96.99,2024-03-25
357.6,749.99,96.99,2024-03-26
358.32,851.66,96.99,2024-03-27
357.44,729.99,96.99,2024-03-28
358.39,821.99,96.99,2024-03-29
356.43,821.99,96.99,2024-03-30
367.22,931.37,96.99,2024-03-31
367.02,931.37,96.99,2024-04-01
360.22,824.99,96.99,2024-04-02
360.33,729.99,96.99,2024-04-03
362.19,851.66,96.99,2024-04-04
360.52,729.99,96.99,2024-04-05
358.51,729.99,96.99,2024-04-06
358.96,820.99,96.99,2024-04-07
359.86,867.99,96.99,2024-04-08
358.94,851.66,96.99,2024-04-09
358.35,851.66,96.99,2024-04-10
357.56,859.99,96.99,2024-04-11
356.56,851.66,96.99,2024-04-12
355.22,731.83,96.99,2024-04-13
354.94,731.83,93.82,2024-04-14
360.77,853.94,96.99,2024-04-15
362.99,867.99,96.99,2024-04-16
361.18,851.66,96.99,2024-04-17
359.52,851.66,96.99,2024-04-18
363.78,931.37,96.99,2024-04-19
355.64,731.83,96.99,2024-04-20
352.84,731.83,96.99,2024-04-21
355.21,731.83,96.99,2024-04-22
350.04,727.94,89.99,2024-04-23
356.47,729.99,89.99,2024-04-24
358.0,731.83,89.99,2024-04-25
358.09,731.83,89.99,2024-04-26
357.09,731.83,89.99,2024-04-27
356.92,731.83,89.99,2024-04-28
356.23,729.99,89.99,2024-04-29
356.86,731.83,89.99,2024-04-30
355.11,851.66,89.99,2024-05-01
356.44,851.66,89.99,2024-05-02
355.01,729.99,89.99,2024-05-03
355.81,731.83,89.99,2024-05-04
355.96,851.66,89.99,2024-05-05
355.62,851.66,77.5,2024-05-06
354.56,732.49,77.5,2024-05-07
354.66,729.99,77.5,2024-05-08
355.71,851.66,77.5,2024-05-09
354.84,729.99,77.5,2024-05-10
354.19,851.66,77.5,2024-05-11
353.2,732.49,77.5,2024-05-12
354.0,729.99,88.1,2024-05-13
356.42,851.66,88.1,2024-05-14
357.09,732.49,88.1,2024-05-15
354.42,851.66,88.1,2024-05-16
355.96,851.66,88.1,2024-05-17
351.52,750.94,88.1,2024-05-18
353.64,851.66,88.1,2024-05-19
349.94,851.66,88.1,2024-05-20
348.33,750.94,88.1,2024-05-21
347.47,818.99,88.1,2024-05-22
347.87,732.49,88.1,2024-05-23
347.04,729.99,88.1,2024-05-24
348.82,732.49,88.1,2024-05-25
348.9,815.99,88.1,2024-05-26
348.57,732.49,88.1,2024-05-27
349.19,732.49,88.1,2024-05-28
349.68,817.99,88.1,2024-05-29
345.19,729.99,96.98,2024-05-30
347.54,732.49,96.98,2024-05-31
346.55,732.49,67.99,2024-06-01
346.84,732.49,67.99,2024-06-02
350.65,732.49,76.99,2024-06-03
347.8,729.99,76.99,2024-06-04
351.36,732.49,76.99,2024-06-05
349.43,813.99,76.99,2024-06-06
345.95,729.99,76.99,2024-06-07
349.84,810.99,76.99,2024-06-08
344.8,729.99,76.99,2024-06-09
347.71,729.99,76.99,2024-06-10
347.32,729.99,76.99,2024-06-11
346.86,729.99,76.99,2024-06-12
347.11,729.99,76.99,2024-06-13
342.88,729.99,76.99,2024-06-14
344.71,729.99,76.99,2024-06-15
347.34,729.99,76.99,2024-06-16
347.19,729.99,76.99,2024-06-17
344.12,729.99,76.99,2024-06-18
344.18,729.99,76.99,2024-06-19
345.55,729.99,76.99,2024-06-20
346.13,729.99,76.99,2024-06-21
349.1,729.99,76.99,2024-06-22
348.88,729.99,76.99,2024-06-23
348.17,729.99,76.99,2024-06-24
347.99,729.99,76.99,2024-06-25
348.87,729.99,76.99,2024-06-26
350.22,737.05,76.99,2024-06-27
351.76,750.94,76.99,2024-06-28
350.03,729.99,76.99,2024-06-29
360.45,853.99,76.99,2024-06-30
364.1,853.99,87.99,2024-07-01
356.93,750.94,87.99,2024-07-02
358.35,853.99,87.99,2024-07-03
358.2,854.99,87.99,2024-07-04
361.69,851.99,87.99,2024-07-05
363.87,850.99,87.0,2024-07-06
364.59,750.94,87.0,2024-07-07
355.31,729.99,87.0,2024-07-08
358.66,750.94,87.0,2024-07-09
351.28,729.99,87.99,2024-07-10
355.08,750.94,87.99,2024-07-11
356.58,729.99,103.99,2024-07-12
360.28,750.94,103.93,2024-07-13
359.13,826.99,103.12,2024-07-14
353.43,750.94,103.93,2024-07-15
354.23,750.94,103.93,2024-07-16
350.69,729.99,103.93,2024-07-17
358.53,737.06,103.99,2024-07-18
360.61,750.94,103.97,2024-07-19
372.55,737.06,103.93,2024-07-20
374.72,820.99,103.12,2024-07-21
370.51,818.99,103.93,2024-07-22
361.81,750.94,103.99,2024-07-23
360.98,750.94,103.97,2024-07-24
361.17,817.99,103.99,2024-07-25
362.5,750.94,103.99,2024-07-26
361.8,750.94,103.93,2024-07-27
357.5,750.94,103.12,2024-07-28
369.52,750.94,103.93,2024-07-29
366.71,737.05,103.93,2024-07-30
363.93,750.94,103.93,2024-07-31
364.36,750.94,103.99,2024-08-01
364.14,750.94,103.99,2024-08-02
362.17,750.94,103.99,2024-08-03
365.8,750.94,103.99,2024-08-04
362.14,750.94,103.99,2024-08-05
356.81,750.94,103.97,2024-08-06
353.5,750.94,103.97,2024-08-07
351.55,750.94,103.97,2024-08-08
351.72,737.05,98.99,2024-08-09
351.65,737.05,98.99,2024-08-10
354.15,818.99,98.99,2024-08-11
351.23,759.49,98.99,2024-08-12
353.63,759.49,103.97,2024-08-13
358.03,820.99,103.95,2024-08-14
359.03,759.94,103.97,2024-08-15
359.46,759.49,103.97,2024-08-16
365.07,759.99,93.97,2024-08-17
365.38,759.49,93.97,2024-08-18
363.24,759.99,89.0,2024-08-19
361.63,759.99,89.0,2024-08-20
361.88,759.49,93.97,2024-08-21
362.75,759.99,93.97,2024-08-22
364.59,759.99,93.97,2024-08-23
364.05,759.99,93.97,2024-08-24
364.05,759.99,93.97,2024-08-25
355.35,759.99,93.97,2024-08-26
357.59,835.99,93.97,2024-08-27
356.65,759.99,93.97,2024-08-28
358.45,759.99,93.97,2024-08-29
350.89,759.11,93.97,2024-08-30
360.35,759.11,93.97,2024-08-31
351.19,759.99,88.97,2024-09-01
356.24,759.99,88.97,2024-09-02
359.58,759.99,88.97,2024-09-03
361.76,759.99,88.97,2024-09-04
358.49,832.99,88.97,2024-09-05
358.4,832.99,88.97,2024-09-06
357.27,759.99,88.97,2024-09-07
357.39,759.99,88.97,2024-09-08
353.79,759.99,88.95,2024-09-09
349.42,759.99,88.97,2024-09-10
338.63,729.99,88.97,2024-09-11
342.57,750.94,88.97,2024-09-12
352.69,759.99,88.97,2024-09-13
352.31,759.99,88.97,2024-09-14
352.54,759.99,88.97,2024-09-15
362.74,759.99,88.97,2024-09-16
364.46,759.99,88.97,2024-09-17
363.58,759.99,88.97,2024-09-18
364.7,759.99,88.97,2024-09-19
365.19,759.99,88.95,2024-09-20
371.22,759.99,88.97,2024-09-21
362.78,759.99,88.97,2024-09-22
368.96,759.99,88.97,2024-09-23
366.39,759.99,88.97,2024-09-24
366.37,759.99,88.97,2024-09-25
366.44,759.99,88.97,2024-09-26
367.31,759.99,88.97,2024-09-27
368.09,759.99,88.97,2024-09-28
359.0,759.99,88.44,2024-09-29
357.62,759.99,87.46,2024-09-30
346.45,759.99,79.99,2024-10-01
349.14,759.99,79.99,2024-10-02
342.99,759.99,79.99,2024-10-03
340.71,759.99,79.99,2024-10-04
342.69,759.99,79.99,2024-10-05
342.64,759.99,79.99,2024-10-06
