avg,max,min,date
143.52,248.0,89.99,2023-08-25
143.68,248.0,89.99,2023-08-26
142.93,248.0,89.99,2023-08-27
142.04,248.0,89.99,2023-08-28
141.03,248.0,89.99,2023-08-29
140.57,248.0,89.99,2023-08-30
141.15,248.0,89.99,2023-08-31
141.15,248.0,89.99,2023-09-01
141.15,248.0,89.99,2023-09-02
141.15,248.0,89.99,2023-09-03
138.27,237.43,89.99,2023-09-04
135.96,219.99,89.99,2023-09-05
136.27,219.99,89.99,2023-09-06
136.14,219.99,89.99,2023-09-07
136.42,219.99,89.99,2023-09-08
133.96,210.0,89.99,2023-09-09
134.08,210.0,89.99,2023-09-10
136.36,219.99,89.99,2023-09-11
136.62,219.99,89.99,2023-09-12
136.79,219.99,89.99,2023-09-13
135.7,219.99,89.99,2023-09-14
134.22,210.0,89.99,2023-09-15
135.12,219.99,89.99,2023-09-16
136.83,222.33,89.99,2023-09-17
136.61,219.99,89.99,2023-09-18
135.22,219.99,89.99,2023-09-19
135.04,219.99,89.99,2023-09-20
134.31,223.37,89.99,2023-09-21
134.99,225.21,89.99,2023-09-22
134.19,223.37,89.99,2023-09-23
133.94,223.37,89.99,2023-09-24
133.46,211.78,89.99,2023-09-25
134.23,221.31,89.99,2023-09-26
133.5,205.0,89.99,2023-09-27
133.06,211.72,82.99,2023-09-28
133.43,211.72,82.99,2023-09-29
133.67,211.72,82.99,2023-09-30
134.06,219.99,79.99,2023-10-01
132.28,205.0,86.99,2023-10-02
134.11,225.54,86.99,2023-10-03
134.7,221.31,86.99,2023-10-04
134.57,225.54,86.99,2023-10-05
135.13,225.54,86.99,2023-10-06
134.06,225.54,86.99,2023-10-07
134.25,225.54,86.99,2023-10-08
133.79,225.54,74.99,2023-10-09
133.03,219.99,74.99,2023-10-10
132.7,225.54,74.99,2023-10-11
133.55,225.54,74.99,2023-10-12
132.74,219.99,74.99,2023-10-13
132.8,219.99,89.99,2023-10-14
132.87,219.99,89.99,2023-10-15
133.03,219.99,89.99,2023-10-16
132.9,219.99,84.99,2023-10-17
132.95,219.99,84.99,2023-10-18
132.82,219.99,84.99,2023-10-19
133.42,219.99,84.99,2023-10-20
133.64,219.99,84.99,2023-10-21
134.24,219.99,84.99,2023-10-22
133.08,219.99,84.99,2023-10-23
133.31,219.99,79.99,2023-10-24
133.73,219.99,79.99,2023-10-25
133.66,219.99,79.99,2023-10-26
133.07,219.99,79.99,2023-10-27
132.92,219.99,79.99,2023-10-28
133.62,219.99,79.99,2023-10-29
133.59,219.99,84.99,2023-10-30
133.41,219.99,84.99,2023-10-31
134.86,219.99,79.99,2023-11-01
134.57,219.99,84.99,2023-11-02
134.28,219.99,84.99,2023-11-03
134.32,219.99,84.99,2023-11-04
134.76,219.99,84.99,2023-11-05
134.55,219.99,84.99,2023-11-06
135.44,225.0,84.99,2023-11-07
135.19,225.0,69.9,2023-11-08
135.47,225.0,69.9,2023-11-09
135.47,225.0,84.99,2023-11-10
135.03,225.0,84.99,2023-11-11
135.9,225.0,84.99,2023-11-12
134.79,225.0,84.99,2023-11-13
135.24,225.0,84.99,2023-11-14
135.19,225.0,84.99,2023-11-15
135.9,225.0,84.99,2023-11-16
134.97,225.0,89.99,2023-11-17
134.4,225.0,89.99,2023-11-18
134.09,225.0,89.99,2023-11-19
135.28,225.0,89.99,2023-11-20
135.28,225.0,89.99,2023-11-21
134.53,225.0,84.9,2023-11-22
132.16,225.0,84.9,2023-11-23
131.83,225.0,84.9,2023-11-24
131.71,225.0,84.9,2023-11-25
131.9,225.0,84.9,2023-11-26
132.14,225.0,84.9,2023-11-27
133.46,225.0,84.9,2023-11-28
131.91,225.0,84.9,2023-11-29
132.04,225.0,84.9,2023-11-30
133.9,225.0,89.99,2023-12-01
135.29,249.0,89.99,2023-12-02
134.76,249.0,89.99,2023-12-03
135.56,249.0,89.99,2023-12-04
135.6,225.0,94.99,2023-12-05
135.07,225.0,94.99,2023-12-06
135.4,236.15,89.99,2023-12-07
135.2,225.0,94.99,2023-12-08
136.91,238.65,94.99,2023-12-09
136.55,238.65,94.99,2023-12-10
136.29,238.65,94.99,2023-12-11
135.09,225.0,94.99,2023-12-12
135.21,225.0,97.74,2023-12-13
135.96,249.0,89.99,2023-12-14
136.28,249.0,89.99,2023-12-15
135.27,225.0,89.99,2023-12-16
136.15,238.65,89.99,2023-12-17
136.6,265.0,84.9,2023-12-18
133.9,225.0,89.99,2023-12-19
133.13,225.0,89.99,2023-12-20
133.17,225.0,89.99,2023-12-21
133.82,229.99,89.99,2023-12-22
134.49,229.99,89.99,2023-12-23
134.76,229.99,89.99,2023-12-24
134.82,229.99,94.99,2023-12-25
134.25,229.99,84.9,2023-12-26
134.64,229.99,84.9,2023-12-27
136.48,249.99,84.9,2023-12-28
138.32,249.99,84.9,2023-12-29
138.33,249.98,84.9,2023-12-30
138.18,249.98,84.9,2023-12-31
138.48,225.0,84.9,2024-01-01
138.03,225.0,89.99,2024-01-02
135.47,225.0,84.14,2024-01-03
137.0,249.98,84.14,2024-01-04
137.29,225.0,79.9,2024-01-05
137.93,249.98,79.9,2024-01-06
137.93,225.0,89.99,2024-01-07
138.11,225.0,89.99,2024-01-08
139.6,225.0,89.99,2024-01-09
138.91,225.0,84.99,2024-01-10
140.03,225.0,86.61,2024-01-11
139.55,239.94,86.61,2024-01-12
139.88,239.94,84.99,2024-01-13
139.29,239.94,84.99,2024-01-14
139.66,239.94,89.99,2024-01-15
139.13,239.94,89.99,2024-01-16
138.35,239.94,89.99,2024-01-17
137.28,225.0,89.99,2024-01-18
139.74,225.6,89.99,2024-01-19
142.2,239.94,89.99,2024-01-20
140.93,239.94,89.99,2024-01-21
138.6,239.94,89.99,2024-01-22
135.84,239.94,84.99,2024-01-23
134.98,239.94,79.99,2024-01-24
134.79,239.93,79.99,2024-01-25
134.59,239.92,79.99,2024-01-26
134.31,229.94,79.99,2024-01-27
133.85,227.59,79.99,2024-01-28
134.04,227.39,79.99,2024-01-29
134.1,227.79,79.99,2024-01-30
132.56,228.79,79.99,2024-01-31
133.37,228.79,79.99,2024-02-01
132.7,230.09,79.99,2024-02-02
133.51,228.7,79.99,2024-02-03
132.49,228.7,79.99,2024-02-04
133.64,228.39,79.99,2024-02-05
132.68,226.49,79.99,2024-02-06
133.48,227.49,79.99,2024-02-07
132.89,229.29,79.99,2024-02-08
133.83,229.19,79.99,2024-02-09
132.47,229.39,79.99,2024-02-10
133.4,227.69,79.99,2024-02-11
133.73,227.7,79.99,2024-02-12
132.2,227.09,79.99,2024-02-13
127.27,194.99,79.99,2024-02-14
132.04,227.5,79.99,2024-02-15
129.31,219.99,79.99,2024-02-16
132.19,227.79,79.99,2024-02-17
132.41,227.79,79.99,2024-02-18
126.61,194.99,79.99,2024-02-19
131.21,227.0,79.99,2024-02-20
130.88,231.59,78.99,2024-02-21
129.28,231.9,64.9,2024-02-22
129.81,231.0,79.99,2024-02-23
128.65,219.99,79.99,2024-02-24
128.47,219.99,79.99,2024-02-25
129.18,225.0,79.99,2024-02-26
128.02,219.99,79.99,2024-02-27
128.01,219.99,79.99,2024-02-28
129.41,225.0,79.99,2024-02-29
127.16,219.99,80.99,2024-03-01
127.18,219.99,80.99,2024-03-02
127.27,219.99,80.99,2024-03-03
127.84,219.99,80.99,2024-03-04
127.72,219.99,84.99,2024-03-05
126.55,219.99,84.99,2024-03-06
126.89,219.99,84.99,2024-03-07
127.47,219.99,84.99,2024-03-08
127.93,225.0,84.99,2024-03-09
129.39,232.59,84.99,2024-03-10
128.52,232.49,84.99,2024-03-11
127.67,231.49,84.99,2024-03-12
127.15,231.8,84.99,2024-03-13
125.98,225.0,84.99,2024-03-14
126.12,220.0,84.99,2024-03-15
127.12,220.0,84.99,2024-03-16
126.73,220.0,84.99,2024-03-17
127.25,220.0,84.99,2024-03-18
127.77,220.0,84.99,2024-03-19
124.3,195.99,84.99,2024-03-20
124.95,205.64,84.99,2024-03-21
124.61,189.99,84.99,2024-03-22
124.59,189.99,84.99,2024-03-23
124.76,189.99,84.99,2024-03-24
124.92,189.99,84.99,2024-03-25
125.89,195.99,84.99,2024-03-26
127.2,220.0,84.99,2024-03-27
125.49,206.44,84.99,2024-03-28
124.83,206.31,84.99,2024-03-29
125.46,206.31,84.99,2024-03-30
125.6,206.31,84.99,2024-03-31
130.39,222.0,84.99,2024-04-01
129.09,212.99,89.0,2024-04-02
131.84,220.0,89.0,2024-04-03
128.58,207.35,89.0,2024-04-04
130.21,220.0,89.0,2024-04-05
128.89,220.0,79.9,2024-04-06
129.72,220.0,89.0,2024-04-07
129.01,220.0,89.0,2024-04-08
128.83,220.0,89.0,2024-04-09
128.44,220.0,89.0,2024-04-10
128.36,220.0,89.0,2024-04-11
128.55,220.0,89.0,2024-04-12
126.67,220.0,89.0,2024-04-13
126.81,220.0,89.0,2024-04-14
126.4,220.0,89.0,2024-04-15
125.73,220.0,89.0,2024-04-16
126.06,220.0,89.0,2024-04-17
125.66,220.0,89.0,2024-04-18
125.62,220.0,89.0,2024-04-19
124.86,220.0,89.0,2024-04-20
124.49,220.0,89.0,2024-04-21
122.29,174.56,89.0,2024-04-22
121.96,174.56,79.99,2024-04-23
121.74,174.56,63.81,2024-04-24
122.17,199.66,63.81,2024-04-25
121.75,174.56,63.81,2024-04-26
121.6,174.56,63.81,2024-04-27
121.28,171.99,63.81,2024-04-28
125.93,222.48,63.81,2024-04-29
126.06,222.21,63.81,2024-04-30
124.43,220.0,63.87,2024-05-01
124.29,220.0,63.87,2024-05-02
124.16,220.0,63.87,2024-05-03
123.72,220.0,63.87,2024-05-04
124.3,220.0,63.87,2024-05-05
124.81,220.0,63.87,2024-05-06
124.6,220.0,63.87,2024-05-07
122.05,209.0,63.74,2024-05-08
122.3,209.0,63.74,2024-05-09
125.41,220.0,84.99,2024-05-10
125.94,220.0,84.99,2024-05-11
123.61,210.65,84.99,2024-05-12
124.35,210.65,84.99,2024-05-13
126.25,220.0,84.99,2024-05-14
124.46,210.65,84.99,2024-05-15
123.71,209.0,84.99,2024-05-16
123.9,209.0,84.99,2024-05-17
123.45,209.0,84.99,2024-05-18
123.17,209.0,84.99,2024-05-19
123.74,209.0,84.99,2024-05-20
125.75,219.99,84.99,2024-05-21
123.26,209.0,84.99,2024-05-22
124.47,209.0,84.99,2024-05-23
126.31,209.0,84.99,2024-05-24
126.18,209.0,84.99,2024-05-25
125.37,209.0,84.99,2024-05-26
127.08,219.99,84.99,2024-05-27
125.64,209.0,79.99,2024-05-28
125.15,209.0,79.99,2024-05-29
125.73,209.0,79.99,2024-05-30
127.65,219.99,84.99,2024-05-31
126.45,209.0,79.99,2024-06-01
126.16,209.0,79.99,2024-06-02
124.83,209.0,79.99,2024-06-03
125.05,209.0,79.99,2024-06-04
125.4,209.0,79.99,2024-06-05
126.85,219.99,79.99,2024-06-06
125.17,209.0,79.99,2024-06-07
124.92,209.0,79.99,2024-06-08
124.98,209.0,79.99,2024-06-09
124.96,209.0,79.99,2024-06-10
124.68,209.0,79.99,2024-06-11
124.03,209.0,79.99,2024-06-12
123.89,209.0,79.99,2024-06-13
123.14,209.0,79.99,2024-06-14
123.32,209.0,79.99,2024-06-15
123.09,209.0,79.99,2024-06-16
122.3,209.0,79.99,2024-06-17
124.89,219.99,79.99,2024-06-18
120.5,199.0,79.99,2024-06-19
120.61,199.0,79.99,2024-06-20
121.53,209.0,79.99,2024-06-21
122.18,209.0,79.99,2024-06-22
122.09,209.0,79.99,2024-06-23
123.42,209.0,79.99,2024-06-24
123.66,209.0,79.99,2024-06-25
126.29,219.99,79.99,2024-06-26
124.21,209.0,79.99,2024-06-27
123.85,209.0,79.99,2024-06-28
126.18,219.99,79.99,2024-06-29
126.18,219.99,79.99,2024-06-30
127.12,219.99,78.77,2024-07-01
126.15,219.99,78.77,2024-07-02
125.24,219.99,78.77,2024-07-03
125.01,219.99,78.77,2024-07-04
124.37,219.99,78.77,2024-07-05
124.42,219.99,78.77,2024-07-06
124.8,219.99,78.77,2024-07-07
125.0,219.99,79.99,2024-07-08
125.69,219.99,79.99,2024-07-09
124.6,219.99,79.99,2024-07-10
124.38,219.99,79.99,2024-07-11
126.12,229.0,79.99,2024-07-12
124.79,219.99,79.99,2024-07-13
123.58,219.99,77.9,2024-07-14
124.73,219.99,76.99,2024-07-15
121.4,219.99,76.99,2024-07-16
121.67,229.0,76.99,2024-07-17
121.56,229.0,74.99,2024-07-18
121.18,229.0,74.99,2024-07-19
121.4,229.0,79.99,2024-07-20
119.89,219.99,79.99,2024-07-21
124.17,229.0,79.99,2024-07-22
123.71,219.99,79.99,2024-07-23
122.85,219.99,71.99,2024-07-24
123.07,229.0,74.69,2024-07-25
121.48,219.99,77.39,2024-07-26
121.76,219.99,77.39,2024-07-27
123.23,219.99,76.99,2024-07-28
124.48,219.99,79.99,2024-07-29
125.25,219.99,79.99,2024-07-30
124.17,219.99,79.99,2024-07-31
124.71,219.99,79.99,2024-08-01
122.38,209.0,79.99,2024-08-02
122.68,209.0,79.99,2024-08-03
124.43,219.99,79.99,2024-08-04
121.18,209.0,79.99,2024-08-05
121.72,209.0,79.99,2024-08-06
123.08,209.0,79.99,2024-08-07
123.09,209.0,79.99,2024-08-08
122.33,209.0,79.99,2024-08-09
122.52,209.0,79.99,2024-08-10
122.62,209.0,79.99,2024-08-11
122.93,209.0,79.99,2024-08-12
123.47,209.0,79.99,2024-08-13
123.79,209.0,79.99,2024-08-14
123.72,209.0,79.99,2024-08-15
123.73,209.0,79.99,2024-08-16
123.43,209.0,79.99,2024-08-17
123.41,209.0,79.99,2024-08-18
124.27,209.0,59.99,2024-08-19
125.51,209.0,64.99,2024-08-20
124.73,209.0,64.99,2024-08-21
127.19,219.99,64.99,2024-08-22
127.67,219.99,64.99,2024-08-23
127.51,219.99,59.99,2024-08-24
127.55,219.99,59.99,2024-08-25
126.55,219.0,79.99,2024-08-26
127.78,219.99,79.99,2024-08-27
125.59,209.0,79.99,2024-08-28
127.74,219.99,79.99,2024-08-29
125.34,209.0,79.99,2024-08-30
131.37,229.0,79.99,2024-08-31
132.44,229.0,79.99,2024-09-01
127.84,209.0,79.99,2024-09-02
129.31,219.99,79.99,2024-09-03
130.22,219.99,79.99,2024-09-04
128.96,219.99,79.99,2024-09-05
129.44,219.99,79.99,2024-09-06
130.66,219.99,79.99,2024-09-07
130.61,219.99,79.99,2024-09-08
128.76,219.99,79.99,2024-09-09
127.83,219.99,79.99,2024-09-10
128.09,219.99,79.99,2024-09-11
127.79,219.99,79.99,2024-09-12
128.38,219.99,79.99,2024-09-13
128.12,219.99,79.99,2024-09-14
127.89,219.99,79.99,2024-09-15
129.61,219.99,79.99,2024-09-16
129.85,219.99,79.99,2024-09-17
129.33,219.99,79.99,2024-09-18
129.06,219.99,79.99,2024-09-19
129.87,219.99,79.99,2024-09-20
134.34,249.0,79.99,2024-09-21
129.7,219.99,79.99,2024-09-22
129.11,219.99,79.99,2024-09-23
130.04,219.99,79.99,2024-09-24
129.61,219.99,72.24,2024-09-25
132.4,249.0,79.99,2024-09-26
129.78,219.99,79.99,2024-09-27
129.81,219.99,79.99,2024-09-28
130.12,219.99,79.99,2024-09-29
130.32,219.99,79.99,2024-09-30
132.73,229.0,79.99,2024-10-01
131.5,227.98,79.99,2024-10-02
130.79,227.98,79.99,2024-10-03
130.32,227.98,79.99,2024-10-04
129.85,227.98,79.99,2024-10-05
130.14,227.98,79.99,2024-10-06
130.36,236.74,79.99,2024-10-07
125.1,227.98,74.99,2024-10-08
124.49,227.98,74.99,2024-10-09
124.18,219.99,79.99,2024-10-10
123.55,219.99,79.99,2024-10-11
123.01,219.0,79.99,2024-10-12
123.23,219.0,79.99,2024-10-13
122.95,219.0,79.99,2024-10-14
122.07,219.0,79.99,2024-10-15
121.51,219.0,79.99,2024-10-16
120.93,200.0,79.99,2024-10-17
120.53,200.0,79.99,2024-10-18
120.39,199.0,79.99,2024-10-19
120.75,199.0,79.99,2024-10-20
124.65,219.0,79.99,2024-10-21
125.3,219.0,69.99,2024-10-22
125.64,219.0,69.99,2024-10-23
125.46,219.0,69.99,2024-10-24
125.62,219.0,69.99,2024-10-25
124.95,219.0,69.99,2024-10-26
124.7,219.0,69.99,2024-10-27
124.56,219.0,69.99,2024-10-28
124.2,219.0,69.99,2024-10-29
124.9,219.0,69.99,2024-10-30
125.31,219.0,69.99,2024-10-31
125.44,219.0,76.99,2024-11-01
125.77,219.0,76.99,2024-11-02
125.42,219.0,76.99,2024-11-03
124.85,219.0,76.99,2024-11-04
124.15,219.0,76.99,2024-11-05
123.39,219.0,76.99,2024-11-06
123.58,219.0,76.99,2024-11-07
123.85,219.0,76.99,2024-11-08
122.43,199.0,76.99,2024-11-09
122.75,199.0,76.99,2024-11-10
123.55,199.0,76.99,2024-11-11
123.54,199.0,76.99,2024-11-12
124.49,219.0,76.99,2024-11-13
123.27,219.0,76.99,2024-11-14
123.29,219.0,76.99,2024-11-15
122.48,199.0,76.99,2024-11-16
121.88,199.0,76.99,2024-11-17
121.32,199.0,76.99,2024-11-18
120.83,199.0,76.99,2024-11-19
120.44,199.0,76.99,2024-11-20
118.61,199.0,75.99,2024-11-21
118.01,199.0,75.99,2024-11-22
118.51,200.0,75.99,2024-11-23
119.15,200.0,75.99,2024-11-24
118.27,200.0,75.99,2024-11-25
113.01,169.99,75.99,2024-11-26
112.33,169.99,75.99,2024-11-27
111.87,169.99,69.99,2024-11-28
112.16,176.99,69.99,2024-11-29
112.5,176.99,69.99,2024-11-30
113.67,176.99,69.99,2024-12-01
113.08,176.99,69.99,2024-12-02
118.05,176.99,76.99,2024-12-03
121.93,199.0,76.99,2024-12-04
121.67,199.0,76.99,2024-12-05
124.47,200.0,76.99,2024-12-06
123.34,200.0,76.99,2024-12-07
123.55,200.0,76.99,2024-12-08
122.41,199.0,76.99,2024-12-09
122.81,199.0,76.99,2024-12-10
124.56,202.91,76.99,2024-12-11
124.3,200.0,76.99,2024-12-12
123.74,199.0,76.99,2024-12-13
123.14,199.0,76.99,2024-12-14
122.87,199.0,76.99,2024-12-15
122.41,200.0,76.99,2024-12-16
121.57,199.0,76.99,2024-12-17
122.2,199.0,76.99,2024-12-18
121.05,199.0,76.99,2024-12-19
118.73,200.0,76.99,2024-12-20
117.98,200.0,76.99,2024-12-21
117.62,195.0,76.99,2024-12-22
117.67,195.0,76.99,2024-12-23
116.91,179.0,76.99,2024-12-24
119.41,200.0,76.99,2024-12-25
119.99,200.0,76.99,2024-12-26
119.82,199.99,76.99,2024-12-27
120.23,200.0,76.99,2024-12-28
120.6,200.0,76.99,2024-12-29
122.51,200.0,76.99,2024-12-30
122.61,200.0,76.99,2024-12-31
122.84,200.0,76.99,2025-01-01
123.9,200.0,76.99,2025-01-02
126.3,205.86,76.99,2025-01-03
128.72,239.0,76.99,2025-01-04
128.17,239.0,76.99,2025-01-05
130.33,239.0,76.99,2025-01-06
130.73,239.0,76.99,2025-01-07
131.35,239.0,76.99,2025-01-08
130.15,239.0,76.99,2025-01-09
127.24,200.0,76.99,2025-01-10
130.07,239.0,76.99,2025-01-11
130.93,239.0,76.99,2025-01-12
130.4,239.0,76.99,2025-01-13
131.33,239.0,76.99,2025-01-14
131.21,239.0,76.99,2025-01-15
131.66,239.0,76.99,2025-01-16
132.21,239.0,76.99,2025-01-17
132.53,239.0,79.99,2025-01-18
131.67,239.0,79.99,2025-01-19
135.48,259.0,79.99,2025-01-20
134.71,259.0,79.99,2025-01-21
130.78,245.7,79.99,2025-01-22
135.51,259.0,79.99,2025-01-23
133.53,249.0,79.99,2025-01-24
133.57,249.0,79.99,2025-01-25
136.15,259.0,79.99,2025-01-26
134.11,245.7,79.99,2025-01-27
135.34,249.0,79.99,2025-01-28
134.11,245.7,79.99,2025-01-29
135.91,249.0,79.99,2025-01-30
135.25,245.7,79.99,2025-01-31
139.22,259.0,79.99,2025-02-01
139.13,259.0,79.99,2025-02-02
132.6,249.0,79.99,2025-02-03
130.98,239.0,79.99,2025-02-04
132.45,245.7,79.99,2025-02-05
132.69,245.7,79.99,2025-02-06
132.66,245.7,79.99,2025-02-07
132.08,245.7,79.99,2025-02-08
130.96,234.71,79.99,2025-02-09
131.45,245.7,79.99,2025-02-10
128.27,234.71,79.99,2025-02-11
129.87,239.0,79.99,2025-02-12
127.11,200.0,79.99,2025-02-13
128.63,234.71,79.99,2025-02-14
127.77,204.99,79.99,2025-02-15
128.28,234.71,79.99,2025-02-16
128.55,234.71,79.99,2025-02-17
127.91,204.99,79.99,2025-02-18
130.57,239.0,79.99,2025-02-19
129.11,234.71,79.99,2025-02-20
134.35,249.0,79.99,2025-02-21
134.18,249.0,79.99,2025-02-22
135.39,250.08,79.99,2025-02-23
137.3,249.0,79.99,2025-02-24
135.37,249.0,79.99,2025-02-25
130.19,245.7,79.99,2025-02-26
128.74,245.7,79.99,2025-02-27
130.3,249.0,79.99,2025-02-28
129.66,249.0,59.99,2025-03-01
132.96,259.0,59.99,2025-03-02
127.38,239.0,59.99,2025-03-03
131.08,249.0,59.99,2025-03-04
123.15,204.99,59.99,2025-03-05
123.16,200.0,59.99,2025-03-06
123.19,200.0,59.99,2025-03-07
122.7,200.0,59.99,2025-03-08
122.8,200.0,59.99,2025-03-09
122.56,200.0,59.99,2025-03-10
121.82,200.0,74.99,2025-03-11
120.8,220.0,59.99,2025-03-12
121.72,220.0,64.99,2025-03-13
122.35,220.0,64.99,2025-03-14
122.29,220.0,64.99,2025-03-15
124.6,239.0,64.99,2025-03-16
122.07,220.0,74.99,2025-03-17
121.07,220.0,74.99,2025-03-18
121.98,220.0,74.99,2025-03-19
121.57,220.0,74.99,2025-03-20
121.94,220.0,74.99,2025-03-21
119.19,189.99,74.99,2025-03-22
120.55,220.0,74.99,2025-03-23
120.75,220.0,74.99,2025-03-24
120.69,220.0,64.99,2025-03-25
121.31,220.0,64.99,2025-03-26
121.47,220.0,64.99,2025-03-27
121.24,220.0,64.99,2025-03-28
121.76,220.0,64.99,2025-03-29
121.41,220.0,64.99,2025-03-30
120.06,191.14,64.99,2025-03-31
124.17,220.0,75.99,2025-04-01
123.19,220.0,75.99,2025-04-02
123.69,220.0,75.99,2025-04-03
124.9,220.0,75.99,2025-04-04
125.38,220.0,75.99,2025-04-05
124.68,220.0,75.99,2025-04-06
126.36,234.71,75.99,2025-04-07
125.9,234.71,79.99,2025-04-08
125.12,234.71,79.99,2025-04-09
125.19,234.71,79.99,2025-04-10
125.9,234.71,79.99,2025-04-11
126.54,234.71,79.99,2025-04-12
125.49,234.71,79.99,2025-04-13
126.18,234.71,79.99,2025-04-14
124.82,220.0,79.99,2025-04-15
124.79,234.71,79.99,2025-04-16
122.74,220.0,79.99,2025-04-17
123.58,220.0,79.99,2025-04-18
122.91,220.0,79.99,2025-04-19
122.99,220.0,79.99,2025-04-20
123.85,220.0,79.99,2025-04-21
123.08,220.0,79.99,2025-04-22
124.22,220.0,79.99,2025-04-23
131.19,249.0,79.99,2025-04-24
126.25,220.55,79.99,2025-04-25
127.86,221.15,79.99,2025-04-26
126.27,199.99,79.99,2025-04-27
125.19,199.99,79.99,2025-04-28
126.03,199.99,79.99,2025-04-29
125.16,195.99,79.99,2025-04-30
125.4,195.99,79.99,2025-05-01
127.36,220.0,79.99,2025-05-02
126.9,220.0,79.99,2025-05-03
125.98,195.99,79.99,2025-05-04
128.85,220.0,79.99,2025-05-05
128.58,220.0,79.99,2025-05-06
129.64,220.0,79.99,2025-05-07
131.08,220.0,79.99,2025-05-08
130.62,220.0,79.99,2025-05-09
130.07,220.0,79.99,2025-05-10
130.64,220.0,79.99,2025-05-11
130.45,220.0,79.99,2025-05-12
131.02,220.0,79.99,2025-05-13
131.69,220.0,79.99,2025-05-14
131.22,215.21,79.99,2025-05-15
131.25,212.69,79.99,2025-05-16
129.63,210.22,79.99,2025-05-17
130.69,234.71,79.99,2025-05-18
131.43,204.69,79.99,2025-05-19
131.36,204.69,79.99,2025-05-20
132.92,234.71,79.99,2025-05-21
132.78,234.71,79.99,2025-05-22
132.4,234.71,79.99,2025-05-23
132.89,234.71,79.99,2025-05-24
132.97,234.71,79.99,2025-05-25
133.64,234.71,79.99,2025-05-26
132.74,215.0,79.99,2025-05-27
133.77,215.0,79.99,2025-05-28
135.4,234.71,79.99,2025-05-29
135.2,234.71,79.99,2025-05-30
135.45,234.71,79.99,2025-05-31
134.77,215.0,79.99,2025-06-01
133.29,215.0,79.99,2025-06-02
133.19,234.71,79.99,2025-06-03
139.87,269.85,79.99,2025-06-04
141.77,259.0,79.99,2025-06-05
142.34,259.0,79.99,2025-06-06
142.19,259.0,79.99,2025-06-07
143.18,259.0,79.99,2025-06-08
143.81,259.0,79.99,2025-06-09
143.93,259.0,79.99,2025-06-10
143.72,259.0,79.99,2025-06-11
145.74,259.0,79.99,2025-06-12
145.34,259.0,79.99,2025-06-13
145.24,259.0,79.99,2025-06-14
144.39,259.0,79.99,2025-06-15
145.59,259.0,89.99,2025-06-16
145.78,259.0,84.99,2025-06-17
146.6,259.0,89.99,2025-06-18
144.94,259.0,87.99,2025-06-19
146.35,272.03,89.99,2025-06-20
143.05,259.0,89.99,2025-06-21
145.2,271.16,89.99,2025-06-22
144.86,259.0,89.99,2025-06-23
145.15,259.0,89.99,2025-06-24
143.64,259.0,89.99,2025-06-25
144.33,259.0,89.99,2025-06-26
143.79,259.0,77.43,2025-06-27
142.75,259.0,89.99,2025-06-28
143.87,259.0,87.49,2025-06-29
142.27,249.0,84.99,2025-06-30
142.82,259.0,69.99,2025-07-01
142.57,259.0,69.99,2025-07-02
143.68,259.0,69.99,2025-07-03
142.24,259.0,69.99,2025-07-04
142.41,259.0,69.99,2025-07-05
138.92,239.0,69.99,2025-07-06
142.29,259.0,69.99,2025-07-07
140.34,259.0,69.99,2025-07-08
140.74,259.0,69.99,2025-07-09
143.22,271.71,69.99,2025-07-10
142.39,271.71,69.99,2025-07-11
141.98,271.96,69.99,2025-07-12
137.44,259.0,69.99,2025-07-13
138.7,259.0,69.99,2025-07-14
139.98,259.0,69.99,2025-07-15
141.28,259.0,69.99,2025-07-16
140.79,259.0,69.99,2025-07-17
140.42,259.0,69.99,2025-07-18
140.97,259.0,69.99,2025-07-19
138.94,244.33,69.99,2025-07-20
139.7,244.33,69.99,2025-07-21
140.79,259.0,69.99,2025-07-22
141.72,272.14,69.99,2025-07-23
128.71,208.99,69.99,2025-07-24
129.54,208.99,69.99,2025-07-25
129.77,208.99,69.99,2025-07-26
129.87,208.99,69.99,2025-07-27
145.09,271.56,69.99,2025-07-28
144.52,271.56,69.99,2025-07-29
135.81,239.0,69.99,2025-07-30
143.7,259.0,89.99,2025-07-31
141.78,259.0,89.99,2025-08-01
141.66,259.0,89.99,2025-08-02
142.21,259.0,89.99,2025-08-03
142.31,259.0,74.99,2025-08-04
144.16,269.85,74.99,2025-08-05
141.42,259.0,74.99,2025-08-06
141.73,270.83,74.99,2025-08-07
146.18,260.35,74.99,2025-08-08
145.68,259.0,74.99,2025-08-09
147.54,266.67,74.99,2025-08-10
147.62,259.0,74.99,2025-08-11
147.78,259.0,74.99,2025-08-12
145.56,259.0,74.99,2025-08-13
146.17,259.0,74.99,2025-08-14
144.89,259.0,74.99,2025-08-15
146.55,259.0,74.99,2025-08-16
147.35,259.0,74.99,2025-08-17
145.46,259.0,89.99,2025-08-18
144.91,259.0,89.99,2025-08-19
146.23,259.0,89.99,2025-08-20
146.71,259.0,89.99,2025-08-21
149.31,276.28,89.99,2025-08-22
149.99,259.0,89.99,2025-08-23
148.79,259.0,89.99,2025-08-24
149.98,259.0,89.99,2025-08-25
149.6,259.0,89.99,2025-08-26
147.04,259.0,89.99,2025-08-27
146.08,259.0,89.99,2025-08-28
144.19,259.0,89.99,2025-08-29
